dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
287.0,r1_08_BPV,1.0,69.0,0.0005889704916626,2022-10-16 16:27:04.112640,2022-10-16 16:28:18.433387,0 days 00:01:14.320747,434.0,5.0,2.0,0.0,linear,rbf,,0.0031015065252096,298.0,0.0,,,,PRUNED,0.0005889704916626,,,,
287.0,r1_08_BPV,1.0,70.0,23.53245735168457,2022-10-16 16:28:18.433751,2022-10-16 16:31:46.677804,0 days 00:03:28.244053,681.0,4.0,2.0,0.0,constant,spectral,2.0,0.0018555429290394,280.0,1.0,,,,PRUNED,23.53245735168457,,,,
287.0,r1_08_BPV,1.0,71.0,0.0038571674376726,2022-10-16 16:31:46.678160,2022-10-16 16:32:03.306302,0 days 00:00:16.628142,794.0,5.0,2.0,0.0,linear,matern0.5,,0.0009211523424618,255.0,0.0,,,,PRUNED,0.0038571674376726,,,,
287.0,r1_08_BPV,1.0,72.0,0.0021985464263707,2022-10-16 16:32:03.306681,2022-10-16 16:32:36.033927,0 days 00:00:32.727246,926.0,4.0,2.0,0.0,linear,rbf,,0.0002232926995746,159.0,1.0,,,,PRUNED,0.0021985464263707,,,,
287.0,r1_08_BPV,1.0,73.0,0.0019817561842501,2022-10-16 16:32:36.034316,2022-10-16 16:33:09.286474,0 days 00:00:33.252158,704.0,5.0,2.0,0.0,constant,matern0.5,,0.0029739050919844,53.0,1.0,,,,PRUNED,0.0019817561842501,,,,
287.0,r1_08_BPV,1.0,74.0,0.0006884327740408,2022-10-16 16:33:09.286837,2022-10-16 16:36:02.888753,0 days 00:02:53.601916,471.0,4.0,2.0,0.0,linear,matern1.5,,0.095470756015484,127.0,0.0,,,,PRUNED,0.0006884327740408,,,,
287.0,r1_08_BPV,1.0,75.0,0.0019188288133591,2022-10-16 16:36:02.889155,2022-10-16 16:36:28.270677,0 days 00:00:25.381522,658.0,4.0,2.0,0.0,constant,rbf,,0.0005685852634411,11.0,1.0,,,,PRUNED,0.0019188288133591,,,,
287.0,r1_08_BPV,1.0,76.0,0.0006955043063499,2022-10-16 16:36:28.271047,2022-10-16 16:36:58.711644,0 days 00:00:30.440597,72.0,2.0,2.0,0.0,constant,rbf,,0.0172098003802532,63.0,0.0,,,,PRUNED,0.0006955043063499,,,,
287.0,r1_08_BPV,1.0,77.0,0.0005640996969304,2022-10-16 16:36:58.712017,2022-10-16 16:40:54.943831,0 days 00:03:56.231814,1017.0,3.0,2.0,0.0,constant,rbf,,0.0100407496283286,271.0,0.0,56.0,"[0.7471585273742676, 0.7362128496170044, 0.7292795181274414, 0.725488007068634, 0.7217980027198792, 0.718140721321106, 0.7144695520401001, 0.7107800245285034, 0.7070835828781128, 0.7033851742744446, 0.699683666229248, 0.6959719657897949, 0.6922467350959778, 0.6885101199150085, 0.6847662925720215, 0.6810160875320435, 0.6772588491439819, 0.6734921932220459, 0.6697155237197876, 0.6659278869628906, 0.6621303558349609, 0.6583242416381836, 0.6545093059539795, 0.6506867408752441, 0.646853506565094, 0.6430106163024902, 0.6391557455062866, 0.6352921724319458, 0.6314201354980469, 0.6275376081466675, 0.6236448884010315, 0.6197407245635986, 0.6158274412155151, 0.6119041442871094, 0.6079697012901306, 0.6040251851081848, 0.6000709533691406, 0.5961065292358398, 0.5921316146850586, 0.5881463885307312, 0.5841524600982666, 0.5801478624343872, 0.5761305689811707, 0.5721024870872498, 0.5680679082870483, 0.5640231966972351, 0.5599636435508728, 0.5558962225914001, 0.5518211722373962, 0.5477351546287537, 0.543636679649353, 0.5395281910896301, 0.5354090929031372, 0.5312814116477966, 0.5271443128585815, 0.5229958891868591, 0.5188367962837219, 0.5146694779396057, 0.5104920864105225, 0.5063048005104065, 0.5021057724952698, 0.4978977143764496, 0.49367982149124146, 0.48945268988609314, 0.4852166175842285, 0.48097193241119385]","[0.014869507402181625, 0.001004024874418974, 0.0008481472032144666, 0.0007501661311835051, 0.000726753321941942, 0.0007058460032567382, 0.0006781169213354588, 0.0006555426516570151, 0.0006446487386710942, 0.0006425218307413161, 0.0006396984099410474, 0.0006313348421826959, 0.0006196685717441142, 0.0006109283422119915, 0.0006057351711206138, 0.0006028068601153791, 0.0005996529362164438, 0.0005960004637017846, 0.0005904632271267474, 0.0005851481109857559, 0.0005810915026813745, 0.000579124316573143, 0.0005794156459160149, 0.0005788729176856577, 0.0005779393832199275, 0.0005751434364356101, 0.0005736988387070596, 0.0005742752109654248, 0.0005744934314861894, 0.0005736644379794598, 0.0005717427702620625, 0.0005711104022338986, 0.0005709611577913165, 0.0005703644128516316, 0.0005699063185602427, 0.0005700610927306116, 0.0005702720955014229, 0.0005698651657439768, 0.0005684334319084883, 0.0005690432153642178, 0.0005697003798559308, 0.0005681260372512043, 0.0005666671204380691, 0.0005687447264790535, 0.0005694648716598749, 0.0005656775902025402, 0.0005644681514240801, 0.0005660348106175661, 0.0005667189252562821, 0.0005659454618580639, 0.0005658167647197843, 0.0005647765356115997, 0.0005655926070176065, 0.0005656523280777037, 0.0005654253764078021, 0.0005640996969304979, 0.0005642074393108487, 0.0005648197256959975, 0.0005653551197610795, 0.0005651602405123413, 0.0005650249659083784, 0.000565915135666728, 0.0005653289845213294, 0.0005663136835210025, 0.0005664720083586872, 0.000565693189855665]",COMPLETE,0.0006425218307413,0.0005742752109654,,,
287.0,r1_08_BPV,1.0,78.0,0.0005725848022848,2022-10-16 16:40:54.944615,2022-10-16 16:45:14.652044,0 days 00:04:19.707429,776.0,5.0,2.0,0.0,linear,matern1.5,,0.0001543130120181,82.0,0.0,65.0,"[0.7418550252914429, 0.7383744120597839, 0.736922562122345, 0.7365486025810242, 0.7363859415054321, 0.7362817525863647, 0.7361686825752258, 0.7360824942588806, 0.7360131144523621, 0.7359502911567688, 0.7358977794647217, 0.7358344793319702, 0.7357585430145264, 0.7356796860694885, 0.7356146574020386, 0.7355514168739319, 0.7354921102523804, 0.7354409694671631, 0.7353797554969788, 0.7353213429450989, 0.7352495789527893, 0.7351886630058289, 0.7351348996162415, 0.7350713610649109, 0.7350178956985474, 0.7349575757980347, 0.7349103093147278, 0.7348458170890808, 0.7347795963287354, 0.7347253561019897, 0.7346665263175964, 0.7346091270446777, 0.7345498204231262, 0.7344930768013, 0.7344315052032471, 0.7343890070915222, 0.7343178987503052, 0.7342621684074402, 0.7342093586921692, 0.7341493368148804, 0.7340914011001587, 0.7340361475944519, 0.7339821457862854, 0.7339211106300354, 0.7338612675666809, 0.7338048815727234, 0.7337533235549927, 0.7336921691894531, 0.7336388230323792, 0.7335794568061829, 0.7335229516029358, 0.7334680557250977, 0.7334141731262207, 0.7333577275276184, 0.7333029508590698, 0.7332403063774109, 0.7331838607788086, 0.7331238985061646, 0.7330750823020935, 0.7330215573310852, 0.7329636216163635, 0.7329033017158508, 0.7328450679779053, 0.7327876687049866, 0.7327303290367126, 0.7326722145080566, 0.7326193451881409, 0.7325643301010132, 0.7325055599212646, 0.732450544834137, 0.7323930859565735, 0.7323377728462219, 0.7322821021080017, 0.7322235107421875, 0.7321663498878479]","[0.0035242687445133924, 0.0015742757823318243, 0.0011241866741329432, 0.000949721084907651, 0.0008922304841689765, 0.0008182212477549911, 0.0007554972544312477, 0.0007376957219094038, 0.000728951592464, 0.0007230552728287876, 0.0007221305277198553, 0.0006952639087103307, 0.0006683048559352756, 0.0006485224002972245, 0.000634800991974771, 0.0006440329016186297, 0.0006463829195126891, 0.0006445361650548875, 0.0006319215171970427, 0.0006206235266290605, 0.0006159046315588057, 0.0006115799187682569, 0.0006080269813537598, 0.0006076092831790447, 0.0006046944763511419, 0.000602254644036293, 0.0006061298190616071, 0.0006009589415043592, 0.0005966934259049594, 0.000595413614064455, 0.0005918284878134727, 0.0005920515395700932, 0.0005918499082326889, 0.000592225871514529, 0.000590966606978327, 0.0005901950062252581, 0.0005858124350197613, 0.000583576736971736, 0.0005817059427499771, 0.0005826051346957684, 0.000583938613999635, 0.0005829871515743434, 0.0005825025727972388, 0.0005804183310829103, 0.0005787521949969232, 0.0005776365869678557, 0.000578271341510117, 0.0005776275647804141, 0.000579776125960052, 0.0005781958461739123, 0.0005806883564218879, 0.000578952138312161, 0.0005777549813501537, 0.0005764115485362709, 0.0005754867452196777, 0.0005749297561123967, 0.0005743034416809678, 0.0005752823199145496, 0.0005746532697230577, 0.0005749857518821955, 0.0005768882692791522, 0.0005772916483692825, 0.0005750268464908004, 0.0005732681602239609, 0.0005725848022848368, 0.000572777062188834, 0.0005739958141930401, 0.0005729555850848556, 0.0005727455136366189, 0.0005729562253691256, 0.000572628399822861, 0.000572883291170001, 0.0005734632140956819, 0.0005735191516578197, 0.0005729675176553428]",COMPLETE,,,,,
287.0,r1_08_BPV,1.0,79.0,0.000596061523538,2022-10-16 16:45:14.652814,2022-10-16 16:46:48.832696,0 days 00:01:34.179882,867.0,3.0,2.0,0.0,constant,rbf,,0.0074500642600613,268.0,0.0,,,,PRUNED,0.0006771854823455,0.000596061523538,,,
287.0,r1_08_BPV,1.0,80.0,0.0005677912267856,2022-10-16 16:46:48.833079,2022-10-16 16:48:04.904422,0 days 00:01:16.071343,574.0,4.0,2.0,0.0,constant,rbf,,0.0004657899230529,61.0,1.0,11.0,"[0.7362198233604431, 0.7360839247703552, 0.73588627576828, 0.7357214689254761, 0.7355625033378601, 0.7353872656822205, 0.7352161407470703, 0.7350515127182007, 0.7348873615264893, 0.734718918800354, 0.734550416469574, 0.7343828082084656, 0.7342178225517273, 0.7340520024299622, 0.7338849306106567, 0.7337193489074707, 0.7335526347160339, 0.7333856225013733, 0.7332165837287903, 0.7330453395843506, 0.7328760623931885]","[0.000614071381278336, 0.0005701716290786862, 0.0005725114024244249, 0.0005839057266712189, 0.0005742784705944359, 0.0005686161457560956, 0.000571954355109483, 0.0005757877370342612, 0.0005733129219152033, 0.0005695711588487029, 0.00056779122678563, 0.0005695045692846179, 0.0005698131863027811, 0.0005682536284439266, 0.0005680175381712615, 0.0005682774935849011, 0.0005695497966371477, 0.0005707389791496098, 0.0005714208236895502, 0.0005735817831009626, 0.0005754778394475579]",COMPLETE,0.0005839057266712,0.0005695711588487,,,
287.0,r1_08_BPV,1.0,81.0,0.0005644396878778,2022-10-16 16:48:04.905172,2022-10-16 16:49:01.614551,0 days 00:00:56.709379,601.0,4.0,2.0,0.0,constant,rbf,,0.0001863922764802,110.0,1.0,3.0,"[0.7362267374992371, 0.736160397529602, 0.7360944747924805, 0.7360283136367798, 0.7359625101089478, 0.7358972430229187, 0.7358322739601135, 0.7357668280601501, 0.7357013821601868, 0.7356356978416443, 0.7355703115463257, 0.735505223274231, 0.7354378700256348]","[0.0005655004060827196, 0.0005646598292514682, 0.0005644396878778934, 0.0005650296225212514, 0.000566369213629514, 0.0005674682906828821, 0.0005680083413608372, 0.0005683760391548276, 0.0005683838971890509, 0.0005691546248272061, 0.0005690092220902443, 0.0005678622401319444, 0.0005678125889971852]",COMPLETE,0.0005650296225212,0.0005691546248272,,,
287.0,r1_08_BPV,1.0,82.0,0.0006988325039856,2022-10-16 16:49:01.615426,2022-10-16 16:50:06.981832,0 days 00:01:05.366406,122.0,2.0,2.0,0.0,linear,matern0.5,,0.0004882052439332,96.0,1.0,3.0,"[0.7374042868614197, 0.7371537685394287, 0.7370328307151794, 0.7368069291114807, 0.736651599407196, 0.7365354299545288, 0.7363071441650391, 0.7361642718315125, 0.735993504524231, 0.7358232736587524, 0.7355731129646301, 0.7354401350021362, 0.735313355922699]","[0.0007346171187236905, 0.0007139377412386239, 0.0006988325039856136, 0.0007263360312208533, 0.0007378607406280935, 0.0007355707930400968, 0.0007391576073132455, 0.0007510015857405961, 0.0007376355351880193, 0.0007456893217749894, 0.0006996234878897667, 0.0007331151864491403, 0.0007536396151408553]",COMPLETE,,,,,
287.0,r1_08_BPV,1.0,83.0,0.0012548298109322,2022-10-16 16:50:06.982616,2022-10-16 16:50:36.826696,0 days 00:00:29.844080,610.0,4.0,2.0,0.0,constant,rbf,,0.0001409111342868,72.0,1.0,,,,PRUNED,0.0012548298109322,,,,
287.0,r1_08_BPV,1.0,84.0,0.0005729736294597,2022-10-16 16:50:36.827089,2022-10-16 16:52:53.427416,0 days 00:02:16.600327,547.0,3.0,2.0,0.0,constant,rbf,,0.0002880496703981,112.0,1.0,29.0,"[0.7363836169242859, 0.7362920045852661, 0.736170768737793, 0.7360256910324097, 0.7358991503715515, 0.7357801198959351, 0.7356619834899902, 0.7355495095252991, 0.7354401350021362, 0.7353315949440002, 0.7352244853973389, 0.735118567943573, 0.7350130081176758, 0.7349079847335815, 0.7348027229309082, 0.7346974015235901, 0.7345924377441406, 0.7344879508018494, 0.7343841195106506, 0.7342801094055176, 0.7341763377189636, 0.7340723872184753, 0.7339690327644348, 0.7338659167289734, 0.7337627410888672, 0.7336591482162476, 0.7335558533668518, 0.7334520220756531, 0.7333482503890991, 0.7332450747489929, 0.733142614364624, 0.7330408096313477, 0.7329399585723877, 0.7328395843505859, 0.7327395677566528, 0.7326396703720093, 0.7325406074523926, 0.7324410676956177, 0.7323416471481323]","[0.000593857723288238, 0.0005961057031527162, 0.0005940963746979833, 0.0005917201633565128, 0.0005896140937693417, 0.0005879219388589263, 0.0005864201229996979, 0.0005849244771525264, 0.000583277374971658, 0.000581726839300245, 0.000580735388211906, 0.0005800505168735981, 0.0005796139012090862, 0.0005789446295239031, 0.0005780288483947515, 0.0005771541618742049, 0.0005764906527474523, 0.0005760517087765038, 0.0005758348270319402, 0.000575518817640841, 0.0005750166019424796, 0.0005748278344981372, 0.0005748015246354043, 0.0005745613016188145, 0.0005742185167036951, 0.000573821656871587, 0.0005734411533921957, 0.0005731277051381767, 0.0005729736294597387, 0.0005730695556849241, 0.000573307799641043, 0.0005736448802053928, 0.0005739915068261325, 0.0005743042565882206, 0.0005748379044234753, 0.0005753803998231888, 0.00057606102200225, 0.0005770861753262579, 0.0005781855434179306]",COMPLETE,0.0005917201633565,0.0005817268393002,0.0005731277051381,,
287.0,r1_08_BPV,1.0,85.0,0.0032752393744885,2022-10-16 16:52:53.428175,2022-10-16 16:53:06.548554,0 days 00:00:13.120379,348.0,4.0,2.0,0.0,constant,rbf,,0.0001409081740051,78.0,0.0,,,,PRUNED,0.0032752393744885,,,,
287.0,r1_08_BPV,1.0,86.0,0.001655644737184,2022-10-16 16:53:06.548931,2022-10-16 16:56:01.598850,0 days 00:02:55.049919,473.0,4.0,2.0,0.0,constant,rbf,,0.0950784755031068,133.0,1.0,,,,PRUNED,0.001655644737184,,,,
287.0,r1_08_BPV,1.0,87.0,0.0006912254611961,2022-10-16 16:56:01.599253,2022-10-16 16:56:33.994817,0 days 00:00:32.395564,945.0,3.0,2.0,0.0,constant,rbf,,0.0350281599077796,279.0,0.0,,,,PRUNED,0.0006912254611961,,,,
287.0,r1_08_BPV,1.0,88.0,0.0005657539004459,2022-10-16 16:56:33.995215,2022-10-16 16:58:41.581636,0 days 00:02:07.586421,563.0,3.0,2.0,0.0,constant,rbf,,0.0003941123306657,97.0,1.0,26.0,"[0.7362175583839417, 0.7361021041870117, 0.7359335422515869, 0.735806405544281, 0.7356627583503723, 0.7355086803436279, 0.735365629196167, 0.735230565071106, 0.7350893020629883, 0.7349432110786438, 0.7347976565361023, 0.7346564531326294, 0.7345170378684998, 0.734376072883606, 0.7342317700386047, 0.7340875267982483, 0.7339451313018799, 0.7338041067123413, 0.7336627840995789, 0.7335203289985657, 0.7333775162696838, 0.733234703540802, 0.7330935001373291, 0.7329527139663696, 0.7328104972839355, 0.7326672077178955, 0.7325245141983032, 0.7323828339576721, 0.7322413921356201, 0.7321000099182129, 0.7319571375846863, 0.7318147420883179, 0.7316734194755554, 0.7315316200256348, 0.7313905358314514, 0.7312489748001099]","[0.0006062862230464816, 0.0005694769788533449, 0.0005903761484660208, 0.0005878242664039135, 0.0005708875833079219, 0.000568796182051301, 0.0005777405458502471, 0.0005786797264590859, 0.0005727156531065702, 0.0005679620080627501, 0.0005685007781721652, 0.0005719047621823847, 0.0005730382399633527, 0.0005702992784790695, 0.0005671708495356143, 0.0005667867371812463, 0.0005684027564711869, 0.0005694994470104575, 0.0005690828547812998, 0.0005672891275025904, 0.0005660227034240961, 0.0005670033860951662, 0.0005684320931322873, 0.0005681055481545627, 0.000566555536352098, 0.0005657539004459977, 0.000566252856515348, 0.0005672161350958049, 0.0005676317377947271, 0.0005669126403518021, 0.0005665993667207658, 0.0005671864491887391, 0.0005673351115547121, 0.0005682776682078838, 0.0005687785451300442, 0.000568680465221405]",COMPLETE,0.0005878242664039,0.0005679620080627,0.0005672161350958,,
287.0,r1_08_BPV,1.0,89.0,0.0005813905736431,2022-10-16 16:58:41.582423,2022-10-16 17:01:32.545620,0 days 00:02:50.963197,959.0,3.0,2.0,0.0,constant,matern1.5,,0.0003955718462608,109.0,0.0,42.0,"[0.746670126914978, 0.7367463707923889, 0.7363505363464355, 0.7360835075378418, 0.7358818054199219, 0.7357103228569031, 0.735571026802063, 0.7354045510292053, 0.7352606058120728, 0.7351155281066895, 0.7349703907966614, 0.7348248362541199, 0.7346729040145874, 0.734524667263031, 0.734375536441803, 0.7342166900634766, 0.7340776324272156, 0.7339411377906799, 0.7337958216667175, 0.7336401343345642, 0.733501136302948, 0.7333588004112244, 0.7332064509391785, 0.7330577373504639, 0.7329192757606506, 0.7327834963798523, 0.7326238751411438, 0.7324739694595337, 0.7323347926139832, 0.7321911454200745, 0.7320462465286255, 0.7319080233573914, 0.7317572832107544, 0.731613039970398, 0.7314774394035339, 0.7313260436058044, 0.7311871647834778, 0.7310359477996826, 0.7308937311172485, 0.7307507991790771, 0.7306100130081177, 0.7304633855819702, 0.7303164005279541, 0.730180025100708, 0.7300336956977844, 0.7298902273178101, 0.7297517657279968, 0.7296017408370972, 0.7294557094573975, 0.729305624961853, 0.7291693687438965, 0.729026198387146]","[0.0015044229803606868, 0.0010505380341783166, 0.0008147748303599656, 0.0007114915060810745, 0.0006854699458926916, 0.0006692582392133772, 0.0006595002487301826, 0.0006479714647866786, 0.0006437082774937153, 0.0006449822685681283, 0.0006399803678505123, 0.0006342571577988565, 0.0006272385944612324, 0.0006177561590448022, 0.0006113165873102844, 0.0006113253766670823, 0.000611227354966104, 0.0006127778324298561, 0.0006065701018087566, 0.000604261935222894, 0.0006010800716467202, 0.0006003180169500411, 0.0005992545047774911, 0.000596388359554112, 0.0005923162098042667, 0.0005874111084267497, 0.0005832655588164926, 0.0005835177144035697, 0.0005856703501194715, 0.0005879922537133098, 0.0005884890560992062, 0.0005884653655812144, 0.0005872108740732074, 0.0005844254046678543, 0.0005839669611304998, 0.0005827192799188197, 0.0005831801099702716, 0.0005837138742208481, 0.0005842074751853943, 0.0005833825562149286, 0.0005818328936584294, 0.0005813905736431479, 0.0005843747640028596, 0.0005877720541320741, 0.0005890451138839126, 0.000591724703554064, 0.0005875577335245907, 0.0005828946596011519, 0.0005815696786157787, 0.0005831000162288547, 0.0005904185818508267, 0.0005949217011220753]",COMPLETE,,,,,
287.0,r1_08_BPV,1.0,90.0,0.0006072662072256,2022-10-16 17:01:32.546414,2022-10-16 17:04:15.686435,0 days 00:02:43.140021,784.0,4.0,2.0,0.0,constant,rbf,,0.0058802958254801,238.0,0.0,,,,PRUNED,0.0006720455712638,0.0006072662072256,,,
287.0,r1_08_BPV,1.0,91.0,0.0005844305851496,2022-10-16 17:04:15.686830,2022-10-16 17:05:35.863644,0 days 00:01:20.176814,663.0,3.0,2.0,0.0,constant,rbf,,0.0119875334460038,188.0,0.0,,,,PRUNED,0.0006390560301952,0.0005844305851496,,,
287.0,r1_08_BPV,1.0,92.0,0.0006606391398236,2022-10-16 17:05:35.864015,2022-10-16 17:12:08.311092,0 days 00:06:32.447077,207.0,5.0,2.0,0.0,constant,matern0.5,,0.0272287645920973,182.0,0.0,34.0,"[0.747113049030304, 0.7385234236717224, 0.7203627824783325, 0.7097770571708679, 0.7033520936965942, 0.6894708275794983, 0.678847074508667, 0.6688386797904968, 0.6581560969352722, 0.6472044587135315, 0.6363048553466797, 0.6257221102714539, 0.6153513789176941, 0.6049266457557678, 0.5943304300308228, 0.5836505889892578, 0.5728479027748108, 0.5618954300880432, 0.5509018301963806, 0.5397874712944031, 0.5286785364151001, 0.517444908618927, 0.5062944293022156, 0.4950742721557617, 0.483828604221344, 0.4724918603897095, 0.4611414968967438, 0.449637234210968, 0.4380951523780823, 0.4264727830886841, 0.414716511964798, 0.4029349982738495, 0.3910772204399109, 0.3791957199573517, 0.36726832389831543, 0.3552536368370056, 0.3432409465312958, 0.33116891980171204, 0.3190731704235077, 0.30687496066093445, 0.29462477564811707, 0.2822822630405426, 0.2699204981327057, 0.25749170780181885]","[0.01980823650956154, 0.007345492485910654, 0.031021255999803543, 0.0197900477796793, 0.015935784205794334, 0.008924739435315132, 0.008660722523927689, 0.005494074430316687, 0.0032923840917646885, 0.0014120378764346242, 0.0009273582836613059, 0.000950379588175565, 0.0010834252461791039, 0.0011803533416241407, 0.0011895571369677782, 0.0011261426843702793, 0.001037971000187099, 0.0009580953046679497, 0.0008437738288193941, 0.0007679684786126018, 0.0007235839730128646, 0.0007105451077222824, 0.0007226411253213882, 0.0007353519322350621, 0.0007874740404076874, 0.0008248930680565536, 0.0008454918279312551, 0.0008479879470542073, 0.0008294201106764376, 0.0007915743626654148, 0.0007449770928360522, 0.0007046866812743247, 0.0006761812837794423, 0.0006606391398236156, 0.0006696321652270854, 0.0006840740097686648, 0.000679573102388531, 0.0006958475569263101, 0.0007024073274806142, 0.000703301397152245, 0.0007248466718010604, 0.0007087177946232259, 0.0007014630828052759, 0.0006741640972904861]",COMPLETE,,,,,
287.0,r1_08_BPV,1.0,93.0,0.0005708434036932,2022-10-16 17:12:08.311873,2022-10-16 17:13:57.202903,0 days 00:01:48.891030,838.0,5.0,2.0,0.0,constant,matern1.5,,0.0011888166058028,259.0,1.0,16.0,"[0.736235499382019, 0.7359945178031921, 0.7358401417732239, 0.7350228428840637, 0.7345744967460632, 0.7341568470001221, 0.7337198257446289, 0.733284056186676, 0.7328519225120544, 0.7324201464653015, 0.7319902777671814, 0.731560230255127, 0.7311335206031799, 0.7307050228118896, 0.7302706837654114, 0.729831874370575, 0.729400634765625, 0.7289741635322571, 0.7285465598106384, 0.7281124591827393, 0.7276821732521057, 0.7272568941116333, 0.7268159985542297, 0.726385235786438, 0.725949764251709, 0.7255265116691589]","[0.00066536501981318, 0.0006942321197129786, 0.0006110176909714937, 0.000589282950386405, 0.0006034945254214108, 0.0005924851866438985, 0.0005843944963999093, 0.0005826438427902758, 0.0005813767784275115, 0.0005809738067910075, 0.0005844153347425163, 0.0005820160731673241, 0.0005860304227098823, 0.0005836170166730881, 0.0005735528538934886, 0.0005708434036932886, 0.0005746171227656305, 0.0005761486827395856, 0.000572111108340323, 0.0005743748624809086, 0.0005773716839030385, 0.0005754315061494708, 0.0005732348072342575, 0.000575015670619905, 0.0005800187354907393, 0.0006159756449051201]",COMPLETE,,,,,
287.0,r1_08_BPV,1.0,94.0,0.0005653490079566,2022-10-16 17:13:57.203667,2022-10-16 17:17:31.265609,0 days 00:03:34.061942,950.0,2.0,2.0,0.0,linear,rbf,,0.0016359954006801,237.0,1.0,53.0,"[0.7362491488456726, 0.7358457446098328, 0.7350670099258423, 0.7345602512359619, 0.7339563369750977, 0.7333040237426758, 0.7327004671096802, 0.732142984867096, 0.7315608859062195, 0.73094642162323, 0.7303333282470703, 0.7297372221946716, 0.729154109954834, 0.7285687327384949, 0.7279729843139648, 0.7273712158203125, 0.7267709374427795, 0.726177453994751, 0.7255884408950806, 0.7249979376792908, 0.7244028449058533, 0.7238051295280457, 0.7232064008712769, 0.7226098775863647, 0.7220162153244019, 0.7214232087135315, 0.7208282947540283, 0.7202304601669312, 0.7196319103240967, 0.7190334796905518, 0.7184367179870605, 0.7178401350975037, 0.7172431349754333, 0.7166448831558228, 0.7160458564758301, 0.7154462933540344, 0.7148473262786865, 0.7142485976219177, 0.7136493921279907, 0.7130494117736816, 0.7124485969543457, 0.7118478417396545, 0.7112470269203186, 0.7106473445892334, 0.7100459933280945, 0.7094440460205078, 0.7088420391082764, 0.7082404494285583, 0.7076376676559448, 0.7070348858833313, 0.7064325213432312, 0.7058292031288147, 0.7052246332168579, 0.7046209573745728, 0.7040178179740906, 0.7034133672714233, 0.7028080224990845, 0.7022030353546143, 0.7015975117683411, 0.7009915709495544, 0.7003864049911499, 0.6997801661491394, 0.6991726756095886]","[0.0008433678303845227, 0.0005870931781828403, 0.0007044627564027905, 0.000685774371959269, 0.000600334198679775, 0.0005822808598168194, 0.0006328487652353942, 0.0006508504156954587, 0.0006187753169797361, 0.000586288922931999, 0.0005741710192523897, 0.0005866858409717679, 0.0005969549529254436, 0.0005932528292760253, 0.0005813074531033635, 0.0005718366010114551, 0.000572255055885762, 0.0005836730124428868, 0.0005887476727366447, 0.0005863956757821143, 0.0005792665178887546, 0.0005712713464163244, 0.0005685967626050115, 0.0005710945697501302, 0.0005746650858782232, 0.0005763816880062222, 0.0005737143801525235, 0.0005702521884813905, 0.0005678883753716946, 0.0005676596192643046, 0.0005694793071597815, 0.0005702014314010739, 0.0005694625433534384, 0.0005679362802766263, 0.0005666539655067027, 0.0005666117649525404, 0.0005676150321960449, 0.0005683331401087344, 0.0005679971072822809, 0.0005669083911925554, 0.0005658524460159242, 0.0005659855087287724, 0.0005671230028383434, 0.0005670902319252491, 0.0005660043098032475, 0.0005657037836499512, 0.0005662835901603103, 0.0005659725284203887, 0.0005656743887811899, 0.0005667944788001478, 0.0005667875520884991, 0.0005655600689351559, 0.0005653490079566836, 0.0005664252676069736, 0.0005873494665138423, 0.000565512862522155, 0.0005658520967699587, 0.0005657460424117744, 0.0005653971456922591, 0.0005662722396664321, 0.0005665035569109023, 0.0005716021405532956, 0.0005664991913363338]",COMPLETE,0.0005862889229319,0.0005702521884813,,,
287.0,r1_08_BPV,1.0,95.0,0.0007260641432367,2022-10-16 17:17:31.266398,2022-10-16 17:18:19.843549,0 days 00:00:48.577151,829.0,2.0,2.0,0.0,linear,matern1.5,,0.0015325897384324,179.0,1.0,,,,PRUNED,0.0007260641432367,,,,
